Li2O,ZnO,TiO2,ZrO2,CaO,Nb2O5,Nb2O3,Al2O3,B2O3,Sb2O3,BaO,La2O3,SrO,SiO2,Na2O,PbO,Y2O3,K2O,ABBENUM
1.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,32.0,0.0,0.0,46.4,6.2,0.0,0.0,0.0,58.0999985
0.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,22.2,0.0,0.0,37.7,2.0,0.0,0.0,1.6,56.0
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,38.2,0.0,0.0,29.2,6.4,0.0,0.0,1.0,56.5
1.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,22.0,0.0,0.0,33.0,4.0,0.0,0.0,1.0,52.4000015
3.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,17.2,0.0,0.0,45.4,5.7,0.0,0.0,3.0,61.6500015
0.0,11.6,8.4,5.0,9.2,17.5,0.0,0.0,21.0,0.0,0.0,24.5,0.0,2.8,0.0,0.0,0.0,0.0,31.1399994
0.0,11.6,18.9,5.0,11.7,0.0,0.0,0.0,21.0,0.0,0.0,29.0,0.0,2.8,0.0,0.0,0.0,0.0,30.4500008
0.0,15.7,8.3,5.0,7.6,18.8,0.0,0.0,20.2,0.0,0.0,22.0,0.0,2.4,0.0,0.0,0.0,0.0,30.3199997
0.0,15.7,5.8,5.0,5.2,23.2,0.0,0.0,20.7,0.0,0.0,22.0,0.0,2.4,0.0,0.0,0.0,0.0,30.2000008
0.0,18.5,6.4,3.5,6.8,15.6,0.0,0.0,21.6,0.0,0.4,25.1,0.0,1.7,0.0,0.0,0.0,0.0,32.7799988
0.0,21.0,1.0,5.0,7.0,9.0,0.0,0.0,25.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5800018
0.0,30.0,1.0,2.5,8.0,7.0,0.0,0.0,21.0,0.0,0.0,26.5,0.0,4.0,0.0,0.0,0.0,0.0,41.6599998
0.0,25.0,2.0,0.0,5.0,8.0,0.0,0.0,25.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74000170000001
0.0,22.2,3.9,1.5,5.8,11.2,0.0,0.0,23.6,0.0,0.0,30.3,0.4,0.7,0.0,0.0,0.0,0.0,36.9199982
0.0,23.8,3.2,3.9,3.5,7.9,0.0,0.0,22.5,0.0,0.0,29.2,0.0,2.9,1.7,0.0,0.0,1.4,38.6199989
0.0,34.3,2.1,3.1,9.2,9.0,0.0,0.0,22.3,0.0,0.0,16.3,0.0,3.1,0.0,0.0,0.0,0.6,39.1300011
1.0,23.0,11.0,2.0,12.5,11.0,0.0,0.0,28.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,3.5,0.0,33.3100014
1.0,25.1,11.0,2.0,12.5,16.4,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.209999100000005
0.8,23.1,6.0,3.5,9.4,12.7,0.0,5.6,22.9,0.0,0.0,8.4,0.0,0.0,0.0,0.0,7.6,0.0,35.4000015
2.6,23.8,13.7,0.0,9.8,16.6,0.0,0.0,15.9,0.0,0.0,3.1,0.0,14.5,0.0,0.0,0.0,0.0,29.6599998
7.0,6.0,13.5,2.0,8.0,15.5,0.0,0.0,4.0,0.0,14.0,2.5,1.0,26.5,0.0,0.0,0.0,0.0,31.5
4.0,6.0,13.5,1.5,8.0,7.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0,33.9000015
0.0,5.0,7.5,9.1,8.5,23.2,0.0,0.0,18.0,0.0,0.0,22.6,0.0,6.1,0.0,0.0,0.0,0.0,29.600000399999995
0.2,4.99,2.0,1.0,0.0,0.0,0.0,1.0,29.94,0.0,9.98,29.94,0.0,0.0,0.0,19.96,0.0,0.0,38.0
0.0,4.0,3.0,5.2,1.0,0.0,0.0,0.0,0.0,0.1,17.8,4.5,0.0,34.0,6.5,23.8,0.0,0.0,36.2000008
0.0,4.0,3.0,5.2,1.0,0.0,0.0,0.0,0.0,0.1,19.6,3.0,0.0,34.1,6.1,23.8,0.0,0.0,36.0
0.0,4.0,3.0,5.2,1.0,0.0,0.0,0.0,0.0,0.1,21.1,2.0,0.0,33.9,5.8,23.8,0.0,0.0,36.0999985
0.0,4.0,3.0,5.2,1.0,0.0,0.0,0.0,0.0,0.1,23.2,0.0,0.0,33.8,5.8,23.8,0.0,0.0,36.2000008
0.0,2.0,3.0,4.2,0.5,0.0,0.0,0.0,0.0,0.1,18.1,4.4,0.0,34.0,4.5,27.3,0.0,1.8,35.7000008
0.0,0.0,3.0,5.2,0.0,0.0,0.0,2.0,0.0,0.1,14.6,4.5,0.0,32.2,4.1,30.8,0.0,3.4,34.4000015
0.0,0.0,3.0,5.2,0.0,0.0,0.0,0.0,0.0,0.1,14.6,4.5,0.0,34.5,3.8,30.8,0.0,3.4,34.4000015
0.0,8.0,3.0,5.2,2.0,0.0,0.0,0.0,0.0,0.1,24.0,2.0,0.0,33.3,5.5,16.8,0.0,0.0,38.0
0.0,0.0,3.0,7.2,5.0,0.0,0.0,0.0,3.5,0.1,20.0,0.0,0.0,38.9,8.2,14.0,0.0,0.0,42.2999992
0.0,4.0,3.0,5.2,2.0,0.0,0.0,0.0,3.5,0.1,21.0,0.0,0.0,38.9,8.2,14.0,0.0,0.0,42.2999992
0.0,4.0,3.0,5.2,2.0,0.0,0.0,0.0,3.5,0.1,21.8,0.0,0.0,38.5,8.2,13.6,0.0,0.0,42.2999992
0.0,4.0,3.0,5.2,2.0,0.0,0.0,0.0,0.0,0.1,21.8,0.0,0.0,42.0,8.2,13.6,0.0,0.0,42.5
0.0,5.0,3.0,4.6,2.0,0.0,0.0,0.0,0.0,0.1,22.8,0.0,0.0,40.1,8.7,13.6,0.0,0.0,42.0999985
1.66,0.0,0.0,0.0,3.73,0.0,0.0,2.54,10.41,0.24,11.46,51.96,0.0,16.97,1.03,0.0,0.0,0.0,57.9000015
1.84,0.0,0.0,0.23,7.6,0.0,0.0,2.54,12.32,0.27,3.81,51.03,0.0,18.82,1.54,0.0,0.0,0.0,57.70000079999999
1.74,0.0,0.0,0.0,4.88,0.0,0.0,2.66,10.9,0.25,12.0,48.73,0.0,17.76,1.08,0.0,0.0,0.0,57.9000015
2.06,0.0,0.0,0.0,3.77,0.0,0.0,1.89,10.71,0.26,11.93,48.4,0.0,19.23,1.75,0.0,0.0,0.0,57.20000079999999
1.73,0.0,0.0,0.0,2.71,0.0,0.0,1.34,10.71,0.26,10.51,48.67,1.91,21.01,1.14,0.0,0.0,0.0,57.20000079999999
0.84,3.02,0.0,0.0,3.6,0.48,0.0,1.11,15.86,0.26,10.95,44.78,0.0,17.44,0.78,0.0,0.0,0.0,59.0999985
1.57,2.87,0.0,0.0,4.09,0.0,0.0,1.58,10.22,0.25,11.06,48.97,1.96,16.0,0.96,0.0,0.0,0.0,57.0
2.91,0.0,0.0,0.0,6.39,0.0,0.0,1.53,1.56,0.22,12.41,61.03,0.0,12.61,1.35,0.0,0.0,0.0,50.2999992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2,8.4,38.0,0.0,5.2,38.2000008
0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2,8.4,38.0,0.0,5.2,38.2299995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.15,8.39,37.96,0.0,5.19,38.22000120000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.18,8.4,37.98,0.0,5.2,39.1399994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,6.6,33.8,0.0,7.0,40.8499985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,52.45,6.59,33.77,0.0,6.99,40.8199997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,6.6,33.8,0.0,7.0,40.84000020000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.47,6.6,33.78,0.0,7.0,40.9099998
7.4,1.0,0.0,0.0,0.0,0.0,0.0,2.7,8.9,0.2,8.6,10.0,7.5,51.0,2.7,0.0,0.0,0.0,59.20000079999999
7.86,1.0,0.0,0.0,0.0,0.0,0.0,3.68,8.36,0.2,8.56,9.95,7.46,50.75,2.19,0.0,0.0,0.0,59.4000015
7.7,0.7,0.0,0.0,0.0,0.0,0.0,2.7,8.6,0.2,8.6,10.0,7.5,51.3,2.7,0.0,0.0,0.0,59.29999920000001
7.9,0.5,0.0,0.0,0.0,0.0,0.0,2.7,8.9,0.2,8.4,10.0,7.5,51.2,2.7,0.0,0.0,0.0,59.29999920000001
7.9,0.5,0.0,0.0,0.0,0.0,0.0,3.2,8.4,0.2,9.1,10.0,7.5,51.0,2.2,0.0,0.0,0.0,59.0999985
7.4,1.0,0.0,0.0,0.0,0.0,0.0,2.7,8.9,0.2,8.9,9.8,7.4,51.0,2.7,0.0,0.0,0.0,59.29999920000001
7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7,8.9,0.2,10.1,9.0,7.5,51.5,2.7,0.0,0.0,0.0,59.4000015
3.4,10.8,13.5,0.0,1.3,11.0,0.0,1.2,9.8,0.1,8.7,0.0,0.0,29.8,6.8,0.0,0.0,3.6,31.7000008
3.0,9.0,13.1,0.0,1.0,8.6,0.0,0.0,8.4,0.0,11.5,0.0,1.6,31.8,9.0,0.0,0.0,2.0,34.2999992
3.3,8.1,13.6,0.0,0.0,10.4,0.0,0.0,11.7,0.1,9.1,0.0,0.0,32.3,7.4,0.0,0.0,4.0,33.9000015
2.2,10.2,12.0,1.0,0.0,8.9,0.0,1.8,8.1,0.0,10.0,0.0,1.8,33.8,7.2,0.0,0.0,3.0,34.7999992
2.4,9.0,12.6,0.0,1.0,8.1,0.0,0.0,8.4,0.1,11.5,0.0,1.6,34.3,9.0,0.0,0.0,2.0,34.9000015
2.1,9.2,10.5,0.0,0.0,12.5,0.0,0.0,10.5,0.0,10.7,0.0,0.0,35.8,5.7,0.0,0.0,3.0,34.9000015
0.0,0.0,25.0,0.0,0.0,2.0,0.0,2.5,12.0,0.0,7.5,0.0,0.0,36.0,10.0,0.0,0.0,5.0,31.5
6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.28,0.0,22.99,16.29,0.0,26.28,0.0,0.0,0.0,0.0,59.8400002
6.39,6.83,0.0,0.0,4.71,0.0,0.0,0.0,47.32,0.0,0.0,17.77,0.0,16.98,0.0,0.0,0.0,0.0,60.610000600000006
1.0,0.0,1.0,0.0,4.69,0.0,0.0,0.0,1.6,0.2,0.0,0.0,0.0,70.0,6.2,0.0,0.0,15.31,59.0
1.0,0.0,1.69,0.0,2.99,0.0,0.0,0.0,5.75,0.2,0.0,0.0,0.0,67.75,3.1,0.0,0.0,17.51,59.79999920000001
1.2,0.0,0.1,0.0,2.5,0.0,0.0,0.3,2.4,0.5,0.0,0.0,0.0,70.5,9.0,0.0,0.0,13.5,60.5
1.3,0.0,0.0,0.0,1.5,0.0,0.0,0.3,2.4,0.4,0.0,0.0,0.0,71.5,9.0,0.0,0.0,13.6,60.70000079999999
1.0,0.0,1.5,0.2,2.99,0.0,0.0,0.0,4.5,0.2,2.0,0.0,0.0,67.01,3.1,0.0,0.0,17.5,58.79999920000001
0.5,1.0,0.3,0.0,1.5,0.0,0.0,0.0,4.0,0.5,0.0,0.0,1.2,68.0,7.8,0.0,0.0,15.2,61.79999920000001
0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.3,5.7,0.5,0.0,0.0,0.0,68.5,7.8,0.0,0.0,15.2,62.20000079999999
1.2,0.0,0.0,0.0,3.5,0.0,0.0,0.3,2.4,0.5,0.0,0.0,0.0,69.5,9.0,0.0,0.0,13.6,60.5
0.0,5.45,0.32,0.1,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,67.88,6.96,0.0,0.0,16.08,59.4300003
0.0,8.16,0.32,0.0,2.49,0.0,0.0,0.0,3.73,0.0,0.0,0.0,0.0,66.26,6.17,0.0,0.0,12.87,59.1599998
0.5,0.0,0.0,0.0,7.2,0.0,0.0,3.5,1.5,0.0,0.0,0.0,0.8,65.7,3.8,0.0,0.0,17.0,61.0
0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,39.78,0.0,0.0,57.24,0.0,0.0,0.0,0.0,0.0,0.0,49.7902107
0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,42.12,0.0,0.0,48.49,0.0,0.0,0.0,0.0,0.0,0.0,55.76000210000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.4,74.3,0.0,0.6,23.7900009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.38,0.4,74.23,0.0,0.6,23.7900009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,24.4,0.4,74.3,0.0,0.6,23.6900005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,24.4,0.4,74.3,0.0,0.6,23.7299995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.4,74.3,0.0,0.6,23.7600002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.4,74.3,0.0,0.6,23.7600002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39,0.4,74.26,0.0,0.6,23.8099995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.38,0.4,74.23,0.0,0.6,23.8899994
0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.44,0.4,74.41,0.0,0.6,23.7800007
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15.0,0.0,0.0,0.0,58.9000015
5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15.0,0.0,0.0,0.0,60.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,9.0,0.0,26.0,54.0
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,25.0,60.9000015
0.0,3.5,1.6,6.4,1.9,7.4,0.0,0.0,26.5,0.0,7.6,35.6,2.0,1.5,0.0,3.3,2.7,0.0,40.9000015
0.0,7.8,0.0,5.6,1.0,6.9,0.0,0.0,26.8,0.0,0.0,42.2,0.0,6.4,0.0,0.0,3.3,0.0,45.2000008
0.0,7.6,0.0,7.0,0.0,10.7,0.0,0.0,33.8,0.0,0.0,37.8,0.0,0.0,0.0,0.0,3.1,0.0,42.5
0.0,8.4,0.0,6.4,0.0,5.9,0.0,0.0,30.0,0.0,0.0,31.5,0.0,0.0,0.0,7.8,10.0,0.0,42.0999985
0.5,8.0,2.2,6.8,0.0,7.5,0.0,0.0,31.8,0.0,0.0,37.8,0.0,0.0,0.5,0.0,3.9,1.0,41.5
0.0,8.01,0.0,8.41,0.0,5.51,0.0,0.0,33.63,0.0,0.0,35.74,0.0,4.2,0.0,0.0,4.5,0.0,46.2000008
0.0,9.4,7.8,2.4,0.0,5.2,0.0,5.5,30.8,0.0,0.0,35.4,0.0,0.0,0.0,0.0,3.5,0.0,37.9000015
8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.7,0.0,21.5,5.0,0.0,37.8,0.0,0.0,0.0,0.0,61.4000015
9.28,0.0,0.0,0.0,0.0,0.0,0.0,5.59,22.55,0.0,22.05,3.69,0.0,36.82,0.0,0.0,0.0,0.0,61.0
8.06,0.0,0.0,0.0,0.0,0.0,0.0,5.44,21.94,0.0,22.43,3.59,0.0,38.54,0.0,0.0,0.0,0.0,61.29999920000001
9.25,0.0,0.0,0.0,0.0,0.0,0.0,4.52,21.58,0.0,22.09,4.62,0.0,37.92,0.0,0.0,0.0,0.0,61.0
9.23,0.0,0.0,0.0,21.94,0.0,0.0,5.56,22.44,0.0,0.0,3.67,0.0,37.14,0.0,0.0,0.0,0.0,59.5999985
8.8,0.0,0.0,0.0,0.0,0.0,0.0,6.1,21.5,0.0,21.7,4.5,0.0,37.4,0.0,0.0,0.0,0.0,60.9000015
8.8,0.0,0.0,0.0,0.0,0.0,0.0,7.3,23.5,0.0,24.5,2.2,0.0,33.7,0.0,0.0,0.0,0.0,61.0999985
7.05,0.0,0.0,0.0,17.62,0.0,0.0,5.03,27.59,0.01,0.0,3.02,0.0,39.67,0.0,0.0,0.0,0.0,61.4000015
8.53,0.0,0.0,0.0,5.02,0.0,0.0,5.02,24.07,0.2,16.15,3.01,0.0,37.91,0.0,0.0,0.0,0.0,61.29999920000001
7.3,5.0,0.0,0.0,0.0,0.0,0.0,3.2,11.5,0.0,21.8,2.0,0.0,47.2,0.0,0.0,0.0,1.5,59.5
8.02,0.0,0.0,0.0,7.32,0.0,0.0,5.52,24.07,0.01,12.64,4.11,0.0,38.31,0.0,0.0,0.0,0.0,61.29999920000001
5.02,0.0,0.0,0.0,2.01,0.0,0.0,5.02,19.58,0.2,25.5,3.01,0.0,39.56,0.0,0.0,0.0,0.0,61.29999920000001
5.34,0.0,0.0,0.0,3.62,0.0,0.0,6.04,20.14,0.01,8.56,3.02,13.79,39.47,0.0,0.0,0.0,0.0,61.29999920000001
0.0,0.0,7.4,0.0,0.0,8.0,0.0,0.0,19.4,0.0,46.3,12.9,0.0,6.0,0.0,0.0,0.0,0.0,37.0999985
0.0,0.0,6.9,0.0,0.0,7.0,0.0,0.0,19.4,0.0,46.3,12.9,0.0,7.5,0.0,0.0,0.0,0.0,38.5999985
0.0,0.0,7.4,0.0,0.0,4.5,0.0,0.0,19.4,0.0,46.3,12.9,0.0,9.5,0.0,0.0,0.0,0.0,39.9000015
0.0,30.0,0.0,0.0,5.0,3.0,0.0,2.0,30.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,48.7999992
5.0,0.0,0.0,0.0,27.0,0.0,0.0,17.0,11.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,58.25
8.0,0.0,0.0,0.0,25.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,58.70999910000001
10.0,0.0,0.0,0.0,25.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,58.61999889999999
4.0,0.0,0.0,0.0,30.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,59.0900002
4.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,60.6399994
8.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,57.2799988
5.0,0.0,0.0,0.0,37.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,59.70999910000001
10.0,0.0,0.0,0.0,27.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,59.95999910000001
10.0,0.0,0.0,0.0,27.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,60.0999985
6.0,0.0,0.0,0.0,30.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,56.04999920000001
8.0,0.0,0.0,0.0,20.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,59.2200012
5.0,0.0,0.0,0.0,35.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,59.4300003
5.0,0.0,0.0,0.0,25.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,60.5900002
4.0,4.0,0.0,0.2,4.0,0.0,0.0,0.0,15.0,0.3,0.0,0.5,0.0,15.0,0.0,57.0,0.0,0.0,29.899999600000005
0.0,0.0,15.0,7.0,16.0,6.0,0.0,0.0,14.0,0.0,0.0,32.0,0.0,10.0,0.0,0.0,0.0,0.0,30.1100006
0.0,0.0,16.0,4.0,18.0,8.0,0.0,0.0,14.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0799999
0.0,0.0,14.0,5.0,12.0,6.0,0.0,0.0,14.0,0.0,0.0,39.0,0.0,10.0,0.0,0.0,0.0,0.0,29.7299995
0.0,0.0,15.0,5.0,16.0,8.0,0.0,0.0,13.0,0.0,0.0,33.0,0.0,10.0,0.0,0.0,0.0,0.0,29.8099995
0.0,0.0,16.0,5.0,16.0,8.0,0.0,0.0,12.0,0.0,0.0,33.0,0.0,10.0,0.0,0.0,0.0,0.0,28.0499992
0.0,0.0,14.0,5.0,16.0,8.0,0.0,0.0,14.0,0.0,0.0,33.0,0.0,10.0,0.0,0.0,0.0,0.0,30.739999800000003
0.0,0.0,14.0,5.0,16.0,6.0,0.0,0.0,14.0,0.0,0.0,35.0,0.0,10.0,0.0,0.0,0.0,0.0,31.2299995
0.0,0.0,14.0,5.0,14.0,4.0,0.0,0.0,16.0,0.0,0.0,35.0,0.0,12.0,0.0,0.0,0.0,0.0,31.9799995
0.0,0.0,14.0,5.0,18.0,2.0,0.0,0.0,16.0,0.0,0.0,33.0,0.0,12.0,0.0,0.0,0.0,0.0,34.029998799999994
0.0,0.0,13.0,5.0,18.0,2.0,0.0,0.0,16.0,0.0,0.0,33.0,0.0,13.0,0.0,0.0,0.0,0.0,35.54000089999999
0.0,0.0,13.0,5.0,15.0,3.0,0.0,0.0,15.0,0.0,0.0,35.0,0.0,14.0,0.0,0.0,0.0,0.0,34.909999799999994
0.0,0.0,13.0,5.0,16.0,4.0,0.0,0.0,16.0,0.0,0.0,32.0,0.0,14.0,0.0,0.0,0.0,0.0,34.7999992
0.0,0.0,14.0,5.0,16.0,2.0,0.0,0.0,16.0,0.0,0.0,33.0,0.0,14.0,0.0,0.0,0.0,0.0,34.790000899999995
5.98,0.0,0.0,4.93,19.98,10.98,0.0,0.0,15.01,0.0,0.0,20.19,0.0,21.95,0.0,0.0,0.0,0.97,45.74000170000001
3.48,0.0,0.0,5.01,16.98,15.93,0.0,0.0,26.96,0.0,0.0,26.14,0.0,3.99,0.0,0.0,0.0,1.51,41.8199997
2.51,0.0,0.0,5.07,0.0,14.98,0.0,0.0,27.02,0.0,20.02,21.85,0.0,6.02,0.0,0.0,0.0,2.53,41.9399986
6.0,0.0,0.0,4.92,16.01,16.08,0.0,0.0,15.02,0.0,0.0,26.04,0.0,14.95,0.0,0.0,0.0,0.97,41.8800011
2.51,0.0,0.0,4.97,20.06,14.9,0.0,0.0,27.09,0.0,0.0,21.92,0.0,6.0,0.0,0.0,0.0,2.54,43.3800011
5.02,0.0,0.0,4.93,22.01,10.98,0.0,0.0,24.0,0.0,0.0,18.09,0.0,14.97,0.0,0.0,0.0,0.0,46.6300011
3.02,0.0,0.0,5.01,24.04,10.8,0.0,0.0,32.07,0.0,0.0,18.06,0.0,5.03,0.0,0.0,0.0,1.97,45.7900009
2.51,0.0,0.0,4.98,13.04,13.98,0.0,0.0,29.01,0.0,0.0,29.99,0.0,4.01,0.0,0.0,0.0,2.48,42.2999992
4.98,0.0,0.0,4.94,19.94,16.15,0.0,0.0,19.98,0.0,0.0,13.06,0.0,19.97,0.0,0.0,0.0,0.97,44.6500015
2.5,0.0,0.0,4.96,17.04,20.06,0.0,0.0,22.98,0.0,0.0,25.9,0.0,3.99,0.0,0.0,0.0,2.56,40.0
5.0,0.0,0.0,5.05,19.95,16.17,0.0,0.0,14.99,0.0,0.0,22.87,0.0,14.98,0.0,0.0,0.0,0.99,42.00999829999999
5.98,0.0,0.0,5.0,20.03,11.13,0.0,0.0,19.95,0.0,0.0,17.9,0.0,19.02,0.0,0.0,0.0,0.99,46.4500008
4.97,0.0,0.0,4.93,21.78,10.98,0.0,0.0,23.81,0.0,0.0,17.66,0.0,14.89,0.0,0.0,0.0,0.97,46.6300011
5.02,0.0,0.0,4.96,20.06,15.9,0.0,0.0,19.06,0.0,0.0,23.99,0.0,10.02,0.0,0.0,0.0,0.98,41.9799995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,15.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,39.7000008
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,15.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,38.5999985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,35.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,34.9000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,35.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,34.2999992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,35.0,0.0,0.0,0.0,10.0,0.0,25.0,0.0,0.0,32.799999199999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,20.0,7.5,0.0,0.0,0.0,13.5,0.0,52.5,0.0,0.0,32.5999985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,45.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,30.3400002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,47.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,0.0,29.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,12.5,46.0,0.0,0.0,0.0,15.5,0.0,21.5,0.0,0.0,29.2000008
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,45.0,0.0,0.0,0.0,15.0,0.0,25.0,0.0,0.0,28.2999992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,30.0,0.0,0.0,0.0,15.0,0.0,40.0,0.0,0.0,27.899999600000005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,35.0,0.0,0.0,0.0,8.0,0.0,35.0,0.0,0.0,27.899999600000005
0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,45.0,0.0,12.0,0.0,0.0,0.0,0.0,29.7000008
0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,55.0,0.0,5.0,0.0,0.0,0.0,0.0,33.5999985
0.0,0.0,26.88,0.0,0.0,0.0,0.0,0.0,5.91,0.0,0.0,46.24,0.0,4.84,0.0,0.0,16.13,0.0,28.0
0.0,0.0,18.18,0.0,0.0,16.36,0.0,0.0,16.36,0.0,0.0,25.45,0.0,5.45,0.0,18.18,0.0,0.0,22.3999996
0.0,4.0,15.0,0.0,4.0,20.0,0.0,0.0,10.0,0.0,4.0,25.0,4.0,10.0,0.0,4.0,0.0,0.0,29.399999600000005
