,Li2O,TiO2,ZrO2,SrO,Na2O,ZnO,Nb2O5,Nb2O3,Al2O3,Sb2O3,Y2O3,B2O3,BaO,La2O3,SiO2,K2O,CaO,PbO,ABBENUM
19152,4.0,12.11,7.01,0.0,3.0,0.0,8.01,0.0,0.0,0.02,0.0,23.01,0.0,18.02,9.01,0.0,15.81,0.0,35.20000000000001
19153,4.0,12.11,7.01,0.0,0.0,1.0,8.01,0.0,0.0,0.02,0.0,23.01,3.0,17.02,6.51,0.0,18.31,0.0,34.9
19154,1.6,12.11,7.01,0.0,0.0,0.4,8.01,0.0,0.0,0.02,0.0,25.41,2.6,18.02,9.01,0.0,15.81,0.0,34.8
19155,0.0,12.11,7.01,0.0,0.0,10.01,6.42,0.0,0.0,0.02,0.0,28.59,0.0,11.02,9.01,0.0,15.81,0.0,35.3
19156,0.0,12.09,6.99,0.0,0.0,0.0,7.99,0.0,0.0,0.02,0.0,22.95,9.99,11.0,11.89,0.0,17.08,0.0,34.8
19157,4.0,11.4,7.01,0.0,0.0,0.0,8.34,0.0,0.0,0.02,0.0,22.3,8.54,16.18,4.82,0.0,17.39,0.0,35.1
19158,1.0,11.4,7.01,0.0,0.0,0.0,8.34,0.0,0.0,0.02,0.0,27.04,8.54,16.18,5.82,0.0,14.65,0.0,34.9
19159,0.74,11.4,7.01,0.0,0.0,0.0,7.61,0.0,0.0,0.02,0.0,26.83,16.99,11.18,0.0,0.0,18.22,0.0,34.9
19160,0.74,11.4,7.01,0.0,0.0,0.0,7.61,0.0,0.0,0.02,0.0,27.56,16.99,10.45,0.0,0.0,18.22,0.0,35.20000000000001
19238,0.2,1.0,7.5,0.0,0.0,13.42,9.37,0.0,0.24,0.02,0.0,23.05,7.29,33.29,4.63,0.0,0.0,0.0,40.65
19239,0.2,1.0,7.5,0.0,0.0,15.42,9.37,0.0,0.24,0.02,0.0,21.55,5.29,33.29,6.13,0.0,0.0,0.0,40.43
19244,0.2,1.06,5.78,0.0,0.0,12.9,9.37,0.0,0.24,0.02,0.0,22.15,10.0,33.64,4.63,0.0,0.0,0.0,40.74
19245,0.2,0.9,5.78,0.0,0.0,14.89,9.37,0.0,0.24,0.02,0.0,22.15,8.01,33.8,4.63,0.0,0.0,0.0,40.76
19260,0.0,0.0,6.6,1.0,0.0,0.9,1.62,0.0,0.0,0.05,11.7,31.2,0.0,44.31,2.62,0.0,0.0,0.0,49.6
19261,0.0,0.0,6.6,1.0,0.0,0.9,1.62,0.0,0.0,0.05,10.7,31.22,0.0,45.31,2.6,0.0,0.0,0.0,49.6
19262,0.0,0.0,6.6,1.0,0.0,0.9,1.62,0.0,0.0,0.05,10.7,31.22,0.0,44.31,2.6,0.0,0.0,0.0,49.6
19264,0.0,0.0,6.6,1.0,0.0,0.9,2.71,0.0,0.0,0.04,10.75,30.21,0.0,45.19,2.6,0.0,0.0,0.0,48.5
19266,0.0,0.5,6.6,1.0,0.0,0.9,3.3,0.0,0.0,0.04,8.8,29.2,0.0,47.06,2.6,0.0,0.0,0.0,47.4
19267,0.0,0.0,6.6,1.0,0.0,0.9,3.8,0.0,0.0,0.04,10.8,29.2,0.0,45.06,2.6,0.0,0.0,0.0,47.4
19501,3.65,8.5,5.2,1.5,0.0,6.74,0.0,0.0,3.4,0.1,0.0,9.6,31.9,0.0,25.15,0.0,4.26,0.0,41.5
19502,3.65,8.5,5.2,1.5,0.0,6.74,0.0,0.0,3.4,0.1,0.0,9.6,34.9,0.0,22.15,0.0,4.26,0.0,41.0
19503,4.65,7.5,5.2,1.5,0.0,6.74,0.0,0.0,3.4,0.1,0.0,9.6,35.9,0.0,21.15,0.0,4.26,0.0,41.9
19504,6.65,8.5,5.2,1.5,0.0,3.74,0.0,0.0,3.4,0.1,0.0,9.6,35.9,0.0,21.15,0.0,4.26,0.0,41.4
19505,4.65,8.5,5.2,1.5,0.0,6.74,0.0,0.0,3.4,0.1,0.0,9.6,34.9,0.0,21.15,0.0,4.26,0.0,40.9
19506,4.65,7.5,5.2,1.5,0.0,3.74,0.0,0.0,3.4,0.1,0.0,9.6,35.9,0.0,21.15,0.0,7.26,0.0,42.3
19507,3.65,8.5,5.2,1.5,0.0,3.74,0.0,0.0,3.4,0.1,0.0,13.6,35.9,0.0,17.15,0.0,7.26,0.0,41.3
19508,4.65,8.5,5.2,1.5,0.0,6.74,0.0,0.0,3.4,0.1,0.0,7.599999999999999,36.9,0.0,21.15,0.0,4.26,0.0,40.5
19509,3.65,8.5,5.2,1.5,0.0,3.74,0.0,0.0,3.4,0.1,0.0,12.6,37.9,0.0,16.15,0.0,7.26,0.0,40.9
19510,4.65,9.5,5.2,1.5,0.0,6.74,0.0,0.0,2.4,0.1,0.0,10.6,38.9,0.0,16.15,0.0,4.26,0.0,39.2
19535,0.0,29.6,1.98,0.0,12.5,0.0,14.1,0.0,0.0,0.02,0.0,0.0,16.1,0.0,24.9,0.0,0.8,0.0,23.76
19537,0.0,29.6,2.0,1.0,12.5,0.0,14.1,0.0,0.0,0.0,0.0,0.0,14.1,0.0,25.9,0.0,0.8,0.0,23.93
19538,0.0,25.6,2.0,0.0,10.5,0.0,14.1,0.0,0.0,0.0,0.0,0.0,19.6,0.0,27.4,0.0,0.8,0.0,25.2
19539,0.0,30.6,2.0,0.0,10.5,0.0,13.1,0.0,0.0,0.0,0.0,0.0,13.1,0.0,28.9,0.0,1.3,0.0,23.96
19540,0.0,28.2,2.0,0.0,12.5,0.0,15.7,0.0,0.0,0.0,0.0,0.0,15.9,0.0,24.9,0.0,0.8,0.0,23.9
19541,0.0,29.1,2.0,0.0,12.15,0.0,14.6,0.0,0.0,0.0,0.0,0.0,16.04,0.0,25.31,0.0,0.8,0.0,23.86
19542,0.0,24.6,0.0,0.0,13.3,0.0,16.1,0.0,0.0,0.0,0.0,0.0,21.1,0.0,24.1,0.0,0.8,0.0,26.3
19563,4.0,0.0,4.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,34.5,0.0,24.5,7.5,0.0,9.0,0.0,53.78
19564,4.0,0.0,4.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,26.0,12.5,0.0,10.0,0.0,53.0
19565,4.5,0.0,5.5,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,36.0,0.0,22.0,8.0,0.0,10.5,0.0,54.6
19566,4.0,0.0,6.45,0.0,0.0,15.8,0.0,0.0,0.0,0.3,0.0,33.74,0.0,21.5,8.199999999999998,0.0,10.0,0.0,52.6
19567,4.3,0.0,6.2,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,36.3,0.0,20.5,8.5,0.0,10.4,0.0,53.76
19568,4.0,0.0,6.5,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,33.0,0.0,24.0,8.0,0.0,9.0,0.0,52.48
19569,5.02,0.0,5.92,0.0,0.0,14.04,0.0,0.0,0.0,0.0,0.0,30.09,0.0,19.86,14.54,0.0,10.53,0.0,54.18
19570,4.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,24.5,5.5,0.0,10.0,0.0,53.66
19572,4.3,0.0,5.2,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,36.3,0.0,16.5,7.5,5.0,11.4,0.0,53.05
19593,4.25,0.05,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.02,6.0,38.08,0.0,25.6,5.0,0.0,0.0,0.0,53.1
19673,5.7,13.9,0.0,0.0,11.3,0.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,25.4
19674,5.7,13.8,0.0,0.0,11.3,0.0,39.4,0.0,0.0,0.0,0.0,1.7,0.0,0.0,28.1,0.0,0.0,0.0,25.4
19676,5.6,13.6,2.9,0.0,11.2,0.0,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,25.3
19677,5.7,13.8,0.0,0.0,11.3,1.9,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,25.3
19678,6.4,14.0,0.0,0.0,11.4,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,25.5
19679,5.7,13.9,0.0,0.0,12.8,0.0,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,25.7
19680,5.7,15.7,0.0,0.0,11.3,0.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,23.6
19681,1.7,16.0,0.0,0.0,10.8,0.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,23.8
19693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,0.0,34.48,5.0,0.0,0.0,39.76,0.0,0.0,0.0,56.1
19694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,0.0,34.48,0.0,0.0,5.0,39.76,0.0,0.0,0.0,58.1
19696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.34,0.0,32.12,5.0,0.0,6.5,37.04,0.0,0.0,0.0,57.5
19697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26,0.0,28.67,10.0,0.0,11.0,33.06,0.0,0.0,0.0,52.5
19698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,0.0,27.42,8.75,0.0,9.75,31.82,0.0,0.0,0.0,52.4
19699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01,0.0,27.42,8.75,0.0,16.0,31.82,0.0,0.0,0.0,53.8
19700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01,0.0,27.42,8.75,0.0,9.75,38.07,0.0,0.0,0.0,43.8
19701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01,0.0,33.67,8.75,0.0,9.75,31.82,0.0,0.0,0.0,49.7
19703,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,16.76,0.0,28.17,9.5,0.0,10.5,32.57,0.0,0.0,0.0,53.6
19704,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,16.76,0.0,28.17,9.5,0.0,10.5,32.57,0.0,0.0,0.0,63.8
19705,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26,0.0,27.67,9.0,0.0,10.0,32.07,0.0,0.0,0.0,46.9
19706,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.26,0.0,27.67,9.0,0.0,10.0,32.07,0.0,0.0,0.0,49.9
19707,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,39.0,7.0,0.0,10.0,0.0,55.0
19710,1.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,0.0,42.0,4.0,0.0,5.0,0.0,51.0
19715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,48.0,0.0,33.0,0.0,0.0,0.0,59.0
19799,8.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,45.0,0.0,0.0,0.0,57.1
19800,7.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,45.0,7.0,0.0,0.0,59.3
19801,9.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,18.0,0.0,0.0,50.0,3.0,0.0,0.0,62.1
19802,9.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,42.0,9.0,0.0,0.0,62.0
19803,3.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,1.0,0.0,42.0,1.0,1.0,0.0,56.8
19804,5.0,0.0,5.0,0.0,12.0,1.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,50.0,8.0,0.0,0.0,59.5
19838,0.66,4.47,4.7,0.0,0.0,0.0,31.92,0.0,0.0,0.039,0.0,3.67,10.31,0.0,20.64,0.0,23.6,0.0,31.7
19840,0.0,4.28,4.51,0.0,0.0,0.0,30.61,0.0,0.0,0.038,4.76,3.51,9.88,0.0,19.79,0.0,22.63,0.0,32.0
19841,0.0,4.44,4.67,0.0,0.0,0.0,31.74,0.0,0.0,0.039,0.0,3.65,10.25,0.0,20.52,0.0,24.69,0.0,31.6
19842,0.0,4.4,4.62,2.24,0.0,0.0,31.41,0.0,0.0,0.039,0.0,3.61,10.15,0.0,20.31,0.0,23.23,0.0,31.8
19843,0.0,4.36,4.58,0.0,0.0,0.0,31.14,0.0,0.0,0.038,0.0,3.58,8.38,3.56,20.13,0.0,24.23,0.0,31.9
19844,0.0,4.31,4.54,0.0,0.0,0.0,30.83,0.0,0.0,0.038,0.0,3.54,9.96,3.53,19.28,0.0,23.98,0.0,31.9
19845,0.0,4.36,4.59,0.0,0.0,0.0,31.15,0.0,0.0,0.038,2.47,3.58,10.06,0.0,20.14,0.0,23.62,0.0,31.9
19846,0.0,4.36,4.59,0.0,0.0,0.0,31.17,0.0,0.0,0.038,2.47,3.58,10.06,0.0,19.49,0.0,24.25,0.0,31.9
19847,1.0,4.46,4.68,0.0,0.0,1.78,31.85,0.0,0.0,0.04,0.0,3.66,10.28,0.0,20.59,0.0,21.66,0.0,31.4
19854,0.0,0.53,5.68,0.0,0.0,8.05,29.78,0.0,0.0,0.03,0.0,19.73,0.0,35.43,0.0,0.0,0.0,0.0,30.3
19855,0.0,0.0,7.389999999999999,0.0,0.0,8.12,30.07,0.0,0.0,0.03,0.0,19.94,0.0,33.66,0.0,0.0,0.0,0.0,30.4
19856,0.0,0.0,7.49,0.0,0.0,8.23,28.69,0.0,0.0,0.028,0.0,20.68,0.0,34.09,0.0,0.0,0.0,0.0,30.9
19857,0.0,0.0,7.49,0.0,0.0,8.769999999999998,28.65,0.0,0.0,0.031,0.0,20.19,0.0,34.08,0.0,0.0,0.0,0.0,30.9
19882,0.0,0.0,5.3,0.0,0.0,16.55,6.98,0.0,0.0,0.0,8.429999999999998,12.85,0.0,42.48,7.41,0.0,0.0,0.0,40.9
19883,0.0,0.0,5.3,0.0,0.0,16.55,6.98,0.0,0.0,0.0,14.43,12.85,0.0,36.48,7.41,0.0,0.0,0.0,41.2
19922,0.0,0.0,1.5,2.0,0.0,6.0,0.0,0.0,0.0,0.04,0.0,40.47,0.0,38.48,4.0,0.0,7.5,0.0,55.46
19925,0.0,20.42,6.47,0.0,0.0,1.99,7.97,0.0,0.0,0.00498,0.0,7.97,14.94,33.86,5.98,0.0,0.0,0.0,25.51
20004,5.0,7.0,0.0,0.0,10.0,0.0,51.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,24.6
20005,5.0,7.0,0.0,0.0,10.0,0.0,51.9,0.0,0.0,0.1,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,24.3
20006,8.0,7.0,0.0,0.0,7.0,0.0,51.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,25.3
20007,10.0,7.0,0.0,0.0,5.0,0.0,51.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,25.7
20008,4.72,6.6,0.0,0.0,9.43,0.0,48.96,0.0,0.0,0.08999999999999998,2.83,2.83,0.0,0.0,24.53,0.0,0.0,0.0,25.3
20009,4.76,6.67,0.0,0.0,9.52,4.76,49.43,0.0,0.0,0.1,0.0,0.0,0.0,0.0,24.76,0.0,0.0,0.0,24.9
20010,4.76,6.67,0.0,4.76,9.52,0.0,49.43,0.0,0.0,0.1,0.0,0.0,0.0,0.0,24.76,0.0,0.0,0.0,25.1
20011,4.9,6.86,3.92,0.0,9.8,0.0,48.92,0.0,0.0,0.1,0.0,0.0,0.0,0.0,25.49,0.0,0.0,0.0,24.9
20012,4.81,6.73,7.69,0.0,9.62,0.0,46.06,0.0,0.0,0.1,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.3
20014,0.0,0.0,6.6,1.0,0.0,0.9,1.62,0.0,0.0,0.05,11.7,31.2,0.0,44.31,2.62,0.0,0.0,0.0,49.6
20015,0.0,0.0,6.6,1.0,0.0,0.9,1.62,0.0,0.0,0.05,10.7,31.22,0.0,45.31,2.6,0.0,0.0,0.0,49.6
20016,0.0,0.0,6.6,1.0,0.0,0.9,1.62,0.0,0.0,0.05,10.7,31.22,0.0,44.31,2.6,0.0,0.0,0.0,49.6
20018,0.0,0.0,6.6,1.0,0.0,0.9,2.71,0.0,0.0,0.04,10.75,30.21,0.0,45.19,2.6,0.0,0.0,0.0,48.5
20020,0.0,0.5,6.6,1.0,0.0,0.9,3.3,0.0,0.0,0.04,8.8,29.2,0.0,47.06,2.6,0.0,0.0,0.0,47.4
20021,0.0,0.0,6.6,1.0,0.0,0.9,3.8,0.0,0.0,0.04,10.8,29.2,0.0,45.06,2.6,0.0,0.0,0.0,47.4
20023,0.0,0.0,6.6,0.5,0.0,0.9,3.8,0.0,0.0,0.04,10.8,28.2,0.0,45.06,2.6,1.0,0.0,0.0,47.3
20122,2.0,5.6,1.7,0.0,3.7,13.1,28.4,0.0,0.0,0.0,0.0,10.0,5.5,4.9,20.4,0.9,3.8,0.0,30.03
20123,1.9,3.4,1.7,0.0,3.7,13.1,31.2,0.0,0.0,0.0,0.0,14.6,8.5,5.6,15.1,1.2,0.0,0.0,29.74
20124,0.2,15.0,1.7,0.0,3.9,14.6,14.3,0.0,0.0,0.0,0.0,7.4,10.2,5.5,20.8,1.9,4.5,0.0,28.83
20125,0.0,15.0,1.7,0.0,3.9,14.6,14.2,0.0,0.0,0.0,0.0,7.4,15.4,0.0,20.7,1.9,5.2,0.0,28.97
20126,0.0,15.2,1.7,0.0,4.0,14.8,14.3,0.0,0.0,0.0,0.0,9.2,15.6,0.0,18.0,1.9,5.3,0.0,28.78
20127,0.0,14.9,1.7,0.0,3.9,16.3,14.2,0.0,0.0,0.0,0.0,7.3,15.3,0.0,19.4,1.8,5.2,0.0,28.84
20128,0.0,14.8,1.7,0.0,3.9,16.7,14.0,0.0,0.0,0.0,0.0,6.3,15.2,0.0,20.5,1.8,5.1,0.0,28.95
20129,0.0,15.2,1.7,0.0,5.5,14.8,14.5,0.0,0.0,0.0,0.0,7.5,15.6,0.0,18.0,1.9,5.3,0.0,28.82
20130,0.0,15.1,1.7,0.0,4.0,14.7,14.3,0.0,0.0,0.0,0.0,7.4,15.5,0.0,17.9,4.2,5.2,0.0,29.04
20131,0.0,15.0,1.7,0.0,3.9,14.6,14.3,0.0,0.0,0.0,0.0,7.4,15.4,0.0,17.8,1.9,8.0,0.0,29.12
20140,0.24,3.86,0.0,0.0,0.0,6.82,0.0,0.0,0.0,0.0,0.0,40.35,0.0,48.29,0.44,0.0,0.0,0.0,47.8
20141,0.12,4.0,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,40.9,0.0,47.69,0.44,0.0,0.0,0.0,47.6
20144,10.32,2.07,8.08,0.0,4.8,1.96,42.67,0.0,0.0,0.02,0.0,0.0,0.0,0.0,30.07,0.0,0.0,0.0,29.8
20147,8.269999999999998,4.56,8.31,0.0,3.64,0.0,45.79,0.0,0.0,0.019,0.0,0.0,0.0,0.0,29.41,0.0,0.0,0.0,26.9
20149,6.39,2.0,7.79,0.0,4.62,5.06,49.55,0.0,0.0,0.02,0.0,0.0,0.0,0.0,23.62,0.0,0.0,0.0,26.0
20150,6.71,3.46,7.74,0.0,4.59,4.99,47.77,0.0,0.0,0.021,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,25.9
20151,7.83,3.46,7.74,0.0,1.97,4.99,47.77,0.0,0.0,0.021,0.0,0.0,0.0,0.0,25.29,0.0,0.0,0.0,26.1
20162,0.0,0.0,6.89,1.04,0.0,0.0,1.69,0.0,0.0,0.052,15.35,28.44,0.0,43.82,2.72,0.0,0.0,0.0,50.4
20163,0.0,0.0,6.89,1.04,0.0,0.0,4.89,0.0,0.0,0.05,11.16,29.46,0.0,43.79,2.72,0.0,0.0,0.0,47.8
20170,0.0,0.0,6.93,1.05,0.0,0.0,4.85,0.0,0.0,0.05,11.24,29.66,0.0,39.71,2.73,0.0,3.77,0.0,47.4
20171,0.0,0.0,6.89,1.04,0.0,0.0,1.69,0.0,0.0,0.05,19.52,24.26,0.0,43.82,2.72,0.0,0.0,0.0,50.3
20215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,40.42
20216,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,50.0,0.0,40.0,0.0,0.0,0.0,0.0,36.16
20217,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,31.35
20218,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,26.54
20219,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,21.73
20220,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,35.61
20221,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,50.0,0.0,0.0,0.0,0.0,30.8
20222,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,25.99
20223,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,10.0,0.0,50.0,0.0,0.0,0.0,0.0,21.18
20224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0,40.78
20225,0.0,3.28,1.01,0.0,0.0,16.66,4.34,0.0,0.0,0.0,0.0,5.6,30.29,0.0,34.01,0.0,4.81,0.0,45.65
20226,0.0,2.44,1.94,0.0,0.0,16.57,4.63,0.0,0.0,0.0,0.0,5.68,30.14,0.0,33.81,0.0,4.79,0.0,43.97
20227,0.0,4.25,1.95,0.0,0.0,16.68,2.26,0.0,0.0,0.0,0.0,5.71,30.31,0.0,34.03,0.0,4.81,0.0,44.14
20228,0.0,3.27,1.01,0.0,0.0,16.65,4.34,0.0,0.0,0.0,0.0,5.7,30.26,0.0,33.96,0.0,4.81,0.0,44.33
20229,0.0,3.14,0.97,8.529999999999998,0.0,15.99,4.17,0.0,0.0,0.0,0.0,5.48,29.09,0.0,32.63,0.0,0.0,0.0,44.38
20230,0.0,3.98,1.96,8.66,0.0,16.23,2.11,0.0,0.0,0.0,0.0,9.25,29.5,0.0,28.31,0.0,0.0,0.0,43.6
20231,0.0,4.64,1.44,8.42,0.0,15.79,2.05,0.0,0.0,0.0,0.0,0.0,28.68,0.0,38.98,0.0,0.0,0.0,44.67
20232,0.0,0.0,4.41,0.0,0.0,16.63,4.35,0.0,0.0,0.0,0.0,5.68,30.22,0.0,33.92,0.0,4.79,0.0,48.52
20233,0.0,0.0,1.04,0.0,0.0,16.95,8.3,0.0,3.53,0.0,0.0,5.79,29.82,0.0,34.57,0.0,0.0,0.0,46.83
20234,0.0,1.1,0.98,0.0,0.0,16.07,4.19,0.0,0.0,0.0,0.0,5.5,29.19,5.58,32.76,0.0,4.63,0.0,47.54
20235,0.0,0.0,6.6,1.0,0.0,0.9,1.62,0.0,0.0,0.05,11.7,31.2,0.0,44.31,2.62,0.0,0.0,0.0,49.6
20236,0.0,0.0,6.6,1.0,0.0,0.9,1.62,0.0,0.0,0.05,10.7,31.22,0.0,45.31,2.6,0.0,0.0,0.0,49.6
20237,0.0,0.0,6.6,1.0,0.0,0.9,1.62,0.0,0.0,0.05,10.7,31.22,0.0,44.31,2.6,0.0,0.0,0.0,49.6
20239,0.0,0.0,6.6,1.0,0.0,0.9,2.71,0.0,0.0,0.04,10.75,30.21,0.0,45.19,2.6,0.0,0.0,0.0,48.5
20241,0.0,0.5,6.6,1.0,0.0,0.9,3.3,0.0,0.0,0.04,8.8,29.2,0.0,47.06,2.6,0.0,0.0,0.0,47.4
20242,0.0,0.0,6.6,1.0,0.0,0.9,3.8,0.0,0.0,0.04,10.8,29.2,0.0,45.06,2.6,0.0,0.0,0.0,47.4
20244,0.0,0.0,6.6,0.5,0.0,0.9,3.8,0.0,0.0,0.04,10.8,28.2,0.0,45.06,2.6,1.0,0.0,0.0,47.3
20255,5.6,13.7,0.0,0.0,11.2,0.0,39.09,0.0,2.4,0.02,0.0,0.0,0.0,0.0,27.99,0.0,0.0,0.0,25.6
20256,5.6,13.7,0.0,0.0,11.2,0.0,39.09,0.0,2.4,0.02,0.0,0.0,0.0,0.0,27.99,0.0,0.0,0.0,25.0
20263,8.0,0.0,0.0,0.0,0.0,0.0,71.14,0.0,8.4,0.05,0.0,0.0,0.0,0.0,12.41,0.0,0.0,0.0,24.0
20264,8.0,0.0,0.0,0.0,0.0,0.0,71.14,0.0,8.4,0.05,0.0,0.0,0.0,0.0,12.41,0.0,0.0,0.0,22.0
20306,0.0,9.51,6.21,0.0,0.0,0.0,7.71,0.0,0.0,0.0,8.41,11.02,0.0,50.07,5.71,0.0,0.36,0.0,32.1
20307,0.0,9.53,6.22,0.0,0.0,0.0,8.73,0.0,0.0,0.0,8.42,11.23,0.0,48.14,6.02,0.0,0.72,0.0,31.9
20308,0.0,9.54,6.23,0.0,0.0,0.0,8.24,0.0,0.0,0.0,8.439999999999998,11.25,0.0,48.2,6.03,0.0,1.08,0.0,32.1
20314,0.0,16.06,5.52,0.0,0.0,0.0,4.02,0.0,2.62,0.0,9.04,10.04,0.0,48.19,4.52,0.0,0.0,0.0,29.6
20395,1.47,17.48,8.8,0.0,0.0,0.0,19.67,0.0,0.0,0.02,0.0,2.35,0.0,2.93,21.35,0.0,25.93,0.0,28.31
20396,1.36,18.84,8.15,0.0,0.0,0.0,18.22,0.0,0.0,0.02,0.0,2.18,10.22,2.71,21.76,0.0,16.54,0.0,27.02
20397,1.14,15.78,6.82,0.0,0.0,0.0,15.25,0.0,0.0,0.02,0.0,1.82,34.21,2.27,18.23,0.0,4.46,0.0,27.62
20398,1.06,14.65,6.33,0.0,0.0,0.0,14.16,0.0,0.0,0.02,0.0,1.69,43.06,2.11,16.92,0.0,0.0,0.0,28.01
20399,1.24,17.18,7.429999999999999,0.0,0.0,0.0,16.6,0.0,0.0,0.02,0.0,1.98,23.29,2.47,19.84,0.0,9.96,0.0,27.4
20400,1.17,16.22,7.01,0.0,0.0,0.0,15.68,0.0,0.0,0.02,0.0,1.87,30.77,2.34,18.73,0.0,6.19,0.0,27.6
20401,1.17,16.18,6.99,0.0,0.0,0.0,26.26,0.0,0.0,0.02,0.0,1.87,21.93,2.33,13.87,0.0,9.38,0.0,24.86
20402,1.27,29.52,7.61,0.0,0.0,0.0,7.08,0.0,0.0,0.02,0.0,2.03,23.87,2.54,15.85,0.0,10.21,0.0,24.32
20403,1.18,16.31,7.05,0.0,0.0,0.0,24.97,0.0,0.0,0.02,0.0,1.88,22.11,2.35,14.68,0.0,9.46,0.0,25.19
20404,1.18,20.86,7.08,0.0,0.0,0.0,22.25,0.0,0.0,0.02,0.0,1.89,22.2,2.36,12.66,0.0,9.5,0.0,23.95
20432,0.0,0.0,6.89,0.0,0.0,2.1,1.2,0.0,0.0,0.0,18.56,28.94,0.0,38.22,4.09,0.0,0.0,0.0,48.9
